2018-01-18 15:12:26 status unpacked bluez-firmware:all 1.2-3+rpt1
2018-01-18 15:12:26 status half-installed bluez-firmware:all 1.2-3+rpt1
2018-01-18 15:12:26 status half-installed bluez-firmware:all 1.2-3+rpt1
2018-01-18 15:12:26 status unpacked bluez-firmware:all 1.2-3+rpt2
2018-01-18 15:12:26 status unpacked bluez-firmware:all 1.2-3+rpt2
2018-01-18 15:12:26 upgrade curl:armhf 7.52.1-5+deb9u2 7.52.1-5+deb9u3
2018-01-18 15:12:26 status half-configured curl:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:26 status unpacked curl:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:26 status half-installed curl:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:26 status half-installed curl:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:27 status unpacked curl:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:27 status unpacked curl:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:27 upgrade libcurl3:armhf 7.52.1-5+deb9u2 7.52.1-5+deb9u3
2018-01-18 15:12:27 status half-configured libcurl3:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:27 status unpacked libcurl3:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:27 status half-installed libcurl3:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:27 status half-installed libcurl3:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:28 status unpacked libcurl3:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:28 status unpacked libcurl3:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:28 upgrade libcurl3-gnutls:armhf 7.52.1-5+deb9u2 7.52.1-5+deb9u3
2018-01-18 15:12:28 status half-configured libcurl3-gnutls:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:28 status unpacked libcurl3-gnutls:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:28 status half-installed libcurl3-gnutls:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:28 status half-installed libcurl3-gnutls:armhf 7.52.1-5+deb9u2
2018-01-18 15:12:28 status unpacked libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:28 status unpacked libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:29 upgrade libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:29 status half-configured libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:29 status unpacked libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:29 status half-installed libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:29 status half-installed libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:29 status unpacked libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:29 status unpacked libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:29 upgrade libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:29 status half-configured libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:29 status unpacked libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:29 status half-installed libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:30 status half-installed libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-18 15:12:30 status unpacked libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:30 status unpacked libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:30 upgrade raspberrypi-sys-mods:armhf 20171127 20180103
2018-01-18 15:12:30 status half-configured raspberrypi-sys-mods:armhf 20171127
2018-01-18 15:12:30 status unpacked raspberrypi-sys-mods:armhf 20171127
2018-01-18 15:12:30 status half-installed raspberrypi-sys-mods:armhf 20171127
2018-01-18 15:12:30 status half-installed raspberrypi-sys-mods:armhf 20171127
2018-01-18 15:12:34 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:34 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:34 upgrade rsync:armhf 3.1.2-1 3.1.2-1+deb9u1
2018-01-18 15:12:34 status half-configured rsync:armhf 3.1.2-1
2018-01-18 15:12:34 status unpacked rsync:armhf 3.1.2-1
2018-01-18 15:12:35 status half-installed rsync:armhf 3.1.2-1
2018-01-18 15:12:35 status half-installed rsync:armhf 3.1.2-1
2018-01-18 15:12:35 status unpacked rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:35 status unpacked rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:35 upgrade raspi-config:all 20171109 20171201
2018-01-18 15:12:35 status half-configured raspi-config:all 20171109
2018-01-18 15:12:35 status unpacked raspi-config:all 20171109
2018-01-18 15:12:35 status half-installed raspi-config:all 20171109
2018-01-18 15:12:35 status half-installed raspi-config:all 20171109
2018-01-18 15:12:36 status unpacked raspi-config:all 20171201
2018-01-18 15:12:36 status unpacked raspi-config:all 20171201
2018-01-18 15:12:36 startup packages configure
2018-01-18 15:12:36 configure bluez-firmware:all 1.2-3+rpt2 <none>
2018-01-18 15:12:36 status unpacked bluez-firmware:all 1.2-3+rpt2
2018-01-18 15:12:36 status half-configured bluez-firmware:all 1.2-3+rpt2
2018-01-18 15:12:36 status installed bluez-firmware:all 1.2-3+rpt2
2018-01-18 15:12:36 configure raspberrypi-sys-mods:armhf 20180103 <none>
2018-01-18 15:12:36 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:36 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:36 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:36 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:36 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:36 status unpacked raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:36 status half-configured raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:46 status installed raspberrypi-sys-mods:armhf 20180103
2018-01-18 15:12:46 configure libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:12:46 status unpacked libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:46 status half-configured libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:46 status installed libisc-export160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:46 trigproc mime-support:all 3.60 <none>
2018-01-18 15:12:46 status half-configured mime-support:all 3.60
2018-01-18 15:12:47 status installed mime-support:all 3.60
2018-01-18 15:12:47 trigproc install-info:armhf 6.3.0.dfsg.1-1+b1 <none>
2018-01-18 15:12:47 status half-configured install-info:armhf 6.3.0.dfsg.1-1+b1
2018-01-18 15:12:47 status installed install-info:armhf 6.3.0.dfsg.1-1+b1
2018-01-18 15:12:47 configure libcurl3-gnutls:armhf 7.52.1-5+deb9u3 <none>
2018-01-18 15:12:47 status unpacked libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:47 status half-configured libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:47 status installed libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-18 15:12:47 configure tzdata:all 2017c-0+deb9u1 <none>
2018-01-18 15:12:47 status unpacked tzdata:all 2017c-0+deb9u1
2018-01-18 15:12:47 status half-configured tzdata:all 2017c-0+deb9u1
2018-01-18 15:12:49 status installed tzdata:all 2017c-0+deb9u1
2018-01-18 15:12:49 configure libicu57:armhf 57.1-6+deb9u1 <none>
2018-01-18 15:12:49 status unpacked libicu57:armhf 57.1-6+deb9u1
2018-01-18 15:12:49 status half-configured libicu57:armhf 57.1-6+deb9u1
2018-01-18 15:12:49 status installed libicu57:armhf 57.1-6+deb9u1
2018-01-18 15:12:49 configure iproute2:armhf 4.9.0-1+deb9u1 <none>
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status half-configured iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 status installed iproute2:armhf 4.9.0-1+deb9u1
2018-01-18 15:12:49 configure libxml2:armhf 2.9.4+dfsg1-2.2+deb9u2 <none>
2018-01-18 15:12:49 status unpacked libxml2:armhf 2.9.4+dfsg1-2.2+deb9u2
2018-01-18 15:12:49 status half-configured libxml2:armhf 2.9.4+dfsg1-2.2+deb9u2
2018-01-18 15:12:49 status installed libxml2:armhf 2.9.4+dfsg1-2.2+deb9u2
2018-01-18 15:12:50 configure rsync:armhf 3.1.2-1+deb9u1 <none>
2018-01-18 15:12:50 status unpacked rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:50 status unpacked rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:50 status unpacked rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:50 status half-configured rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:52 status installed rsync:armhf 3.1.2-1+deb9u1
2018-01-18 15:12:52 configure raspi-config:all 20171201 <none>
2018-01-18 15:12:52 status unpacked raspi-config:all 20171201
2018-01-18 15:12:52 status unpacked raspi-config:all 20171201
2018-01-18 15:12:52 status unpacked raspi-config:all 20171201
2018-01-18 15:12:52 status half-configured raspi-config:all 20171201
2018-01-18 15:12:53 status installed raspi-config:all 20171201
2018-01-18 15:12:53 configure libssl1.0.2:armhf 1.0.2l-2+deb9u2 <none>
2018-01-18 15:12:53 status unpacked libssl1.0.2:armhf 1.0.2l-2+deb9u2
2018-01-18 15:12:53 status half-configured libssl1.0.2:armhf 1.0.2l-2+deb9u2
2018-01-18 15:12:54 status installed libssl1.0.2:armhf 1.0.2l-2+deb9u2
2018-01-18 15:12:54 trigproc libc-bin:armhf 2.24-11+deb9u1 <none>
2018-01-18 15:12:54 status half-configured libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:12:54 status installed libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:12:54 trigproc systemd:armhf 232-25+deb9u1 <none>
2018-01-18 15:12:54 status half-configured systemd:armhf 232-25+deb9u1
2018-01-18 15:12:55 status installed systemd:armhf 232-25+deb9u1
2018-01-18 15:12:55 configure liblwres141:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:12:55 status triggers-pending libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:12:55 status unpacked liblwres141:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:55 status half-configured liblwres141:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:55 status installed liblwres141:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:12:55 trigproc man-db:armhf 2.7.6.1-2 <none>
2018-01-18 15:12:55 status half-configured man-db:armhf 2.7.6.1-2
2018-01-18 15:13:00 status installed man-db:armhf 2.7.6.1-2
2018-01-18 15:13:00 configure libpython2.7-minimal:armhf 2.7.13-2+deb9u2 <none>
2018-01-18 15:13:00 status unpacked libpython2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:00 status unpacked libpython2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:00 status half-configured libpython2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:00 status installed libpython2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:00 configure openssh-client:armhf 1:7.4p1-10+deb9u2 <none>
2018-01-18 15:13:00 status unpacked openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:00 status unpacked openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:00 status unpacked openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:00 status half-configured openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:00 status installed openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:00 configure libpython2.7-stdlib:armhf 2.7.13-2+deb9u2 <none>
2018-01-18 15:13:00 status unpacked libpython2.7-stdlib:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:00 status half-configured libpython2.7-stdlib:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:01 status installed libpython2.7-stdlib:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:01 configure libdbus-1-3:armhf 1.10.24-0+deb9u1 <none>
2018-01-18 15:13:01 status unpacked libdbus-1-3:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:01 status half-configured libdbus-1-3:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:01 status installed libdbus-1-3:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:01 configure python2.7-minimal:armhf 2.7.13-2+deb9u2 <none>
2018-01-18 15:13:01 status unpacked python2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:01 status half-configured python2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:02 status installed python2.7-minimal:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:02 configure libisc160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:02 status unpacked libisc160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:03 status half-configured libisc160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:03 status installed libisc160:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:03 configure libcurl3:armhf 7.52.1-5+deb9u3 <none>
2018-01-18 15:13:03 status unpacked libcurl3:armhf 7.52.1-5+deb9u3
2018-01-18 15:13:03 status half-configured libcurl3:armhf 7.52.1-5+deb9u3
2018-01-18 15:13:03 status installed libcurl3:armhf 7.52.1-5+deb9u3
2018-01-18 15:13:03 configure libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:03 status unpacked libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:03 status half-configured libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:03 status installed libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:03 configure python2.7:armhf 2.7.13-2+deb9u2 <none>
2018-01-18 15:13:03 status unpacked python2.7:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:03 status half-configured python2.7:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:07 status installed python2.7:armhf 2.7.13-2+deb9u2
2018-01-18 15:13:07 configure libisccc140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:07 status unpacked libisccc140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:07 status half-configured libisccc140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:07 status installed libisccc140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:07 configure openssh-sftp-server:armhf 1:7.4p1-10+deb9u2 <none>
2018-01-18 15:13:07 status unpacked openssh-sftp-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:08 status half-configured openssh-sftp-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:08 status installed openssh-sftp-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:08 configure dbus:armhf 1.10.24-0+deb9u1 <none>
2018-01-18 15:13:08 status unpacked dbus:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:08 status unpacked dbus:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:08 status unpacked dbus:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:08 status half-configured dbus:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:09 status installed dbus:armhf 1.10.24-0+deb9u1
2018-01-18 15:13:09 configure libdns162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:09 status unpacked libdns162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:09 status half-configured libdns162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:09 status installed libdns162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:09 configure curl:armhf 7.52.1-5+deb9u3 <none>
2018-01-18 15:13:09 status unpacked curl:armhf 7.52.1-5+deb9u3
2018-01-18 15:13:09 status half-configured curl:armhf 7.52.1-5+deb9u3
2018-01-18 15:13:09 status installed curl:armhf 7.52.1-5+deb9u3
2018-01-18 15:13:09 configure libisccfg140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:09 status unpacked libisccfg140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:09 status half-configured libisccfg140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:10 status installed libisccfg140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:10 configure openssh-server:armhf 1:7.4p1-10+deb9u2 <none>
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:10 status half-configured openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:14 status installed openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-18 15:13:15 configure libbind9-140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:15 status unpacked libbind9-140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:15 status half-configured libbind9-140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:15 status installed libbind9-140:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:15 configure bind9-host:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4 <none>
2018-01-18 15:13:15 status unpacked bind9-host:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:15 status half-configured bind9-host:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:15 status installed bind9-host:armhf 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-01-18 15:13:15 configure ssh:all 1:7.4p1-10+deb9u2 <none>
2018-01-18 15:13:15 status unpacked ssh:all 1:7.4p1-10+deb9u2
2018-01-18 15:13:15 status half-configured ssh:all 1:7.4p1-10+deb9u2
2018-01-18 15:13:15 status installed ssh:all 1:7.4p1-10+deb9u2
2018-01-18 15:13:15 trigproc libc-bin:armhf 2.24-11+deb9u1 <none>
2018-01-18 15:13:15 status half-configured libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:13:15 status installed libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:47:11 startup archives unpack
2018-01-18 15:47:12 install libpcrecpp0v5:armhf <none> 2:8.39-3
2018-01-18 15:47:12 status triggers-pending libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:47:12 status half-installed libpcrecpp0v5:armhf 2:8.39-3
2018-01-18 15:47:12 status unpacked libpcrecpp0v5:armhf 2:8.39-3
2018-01-18 15:47:12 status unpacked libpcrecpp0v5:armhf 2:8.39-3
2018-01-18 15:47:12 install libboost-system1.58.0:armhf <none> 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:12 status half-installed libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:12 status unpacked libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:12 status unpacked libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:13 install libboost-filesystem1.58.0:armhf <none> 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:13 status half-installed libboost-filesystem1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:13 status unpacked libboost-filesystem1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:13 status unpacked libboost-filesystem1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:13 install libboost-program-options1.58.0:armhf <none> 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:13 status half-installed libboost-program-options1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:14 status unpacked libboost-program-options1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:14 status unpacked libboost-program-options1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:14 install libboost-thread1.58.0:armhf <none> 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:14 status half-installed libboost-thread1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:14 status unpacked libboost-thread1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:14 status unpacked libboost-thread1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:15 install libpcap0.8:armhf <none> 1.8.1-3
2018-01-18 15:47:15 status half-installed libpcap0.8:armhf 1.8.1-3
2018-01-18 15:47:15 status triggers-pending man-db:armhf 2.7.6.1-2
2018-01-18 15:47:15 status unpacked libpcap0.8:armhf 1.8.1-3
2018-01-18 15:47:15 status unpacked libpcap0.8:armhf 1.8.1-3
2018-01-18 15:47:15 install libsnappy1v5:armhf <none> 1.1.3-3
2018-01-18 15:47:15 status half-installed libsnappy1v5:armhf 1.1.3-3
2018-01-18 15:47:15 status unpacked libsnappy1v5:armhf 1.1.3-3
2018-01-18 15:47:15 status unpacked libsnappy1v5:armhf 1.1.3-3
2018-01-18 15:47:16 install libv8-3.14.5:armhf <none> 3.14.5.8-11
2018-01-18 15:47:16 status half-installed libv8-3.14.5:armhf 3.14.5.8-11
2018-01-18 15:47:18 status unpacked libv8-3.14.5:armhf 3.14.5.8-11
2018-01-18 15:47:18 status unpacked libv8-3.14.5:armhf 3.14.5.8-11
2018-01-18 15:47:18 install mongodb-clients:armhf <none> 1:2.4.14-4
2018-01-18 15:47:18 status half-installed mongodb-clients:armhf 1:2.4.14-4
2018-01-18 15:47:39 status unpacked mongodb-clients:armhf 1:2.4.14-4
2018-01-18 15:47:39 status unpacked mongodb-clients:armhf 1:2.4.14-4
2018-01-18 15:47:39 install mongodb-server:armhf <none> 1:2.4.14-4
2018-01-18 15:47:39 status half-installed mongodb-server:armhf 1:2.4.14-4
2018-01-18 15:47:39 status triggers-pending systemd:armhf 232-25+deb9u1
2018-01-18 15:47:44 status unpacked mongodb-server:armhf 1:2.4.14-4
2018-01-18 15:47:44 status unpacked mongodb-server:armhf 1:2.4.14-4
2018-01-18 15:47:44 install libboost-thread1.62.0:armhf <none> 1.62.0+dfsg-4
2018-01-18 15:47:44 status half-installed libboost-thread1.62.0:armhf 1.62.0+dfsg-4
2018-01-18 15:47:44 status unpacked libboost-thread1.62.0:armhf 1.62.0+dfsg-4
2018-01-18 15:47:44 status unpacked libboost-thread1.62.0:armhf 1.62.0+dfsg-4
2018-01-18 15:47:45 install libmongoclient0:armhf <none> 1.1.2-5
2018-01-18 15:47:45 status half-installed libmongoclient0:armhf 1.1.2-5
2018-01-18 15:47:46 status unpacked libmongoclient0:armhf 1.1.2-5
2018-01-18 15:47:46 status unpacked libmongoclient0:armhf 1.1.2-5
2018-01-18 15:47:46 install libmongoclient-dev:armhf <none> 1.1.2-5
2018-01-18 15:47:46 status half-installed libmongoclient-dev:armhf 1.1.2-5
2018-01-18 15:47:47 status unpacked libmongoclient-dev:armhf 1.1.2-5
2018-01-18 15:47:47 status unpacked libmongoclient-dev:armhf 1.1.2-5
2018-01-18 15:47:47 install mongodb-dev:all <none> 2:1.1.2-5
2018-01-18 15:47:47 status half-installed mongodb-dev:all 2:1.1.2-5
2018-01-18 15:47:47 status unpacked mongodb-dev:all 2:1.1.2-5
2018-01-18 15:47:47 status unpacked mongodb-dev:all 2:1.1.2-5
2018-01-18 15:47:48 install mongodb:armhf <none> 1:2.4.14-4
2018-01-18 15:47:48 status half-installed mongodb:armhf 1:2.4.14-4
2018-01-18 15:47:48 status unpacked mongodb:armhf 1:2.4.14-4
2018-01-18 15:47:48 status unpacked mongodb:armhf 1:2.4.14-4
2018-01-18 15:47:48 startup packages configure
2018-01-18 15:47:48 configure libboost-thread1.62.0:armhf 1.62.0+dfsg-4 <none>
2018-01-18 15:47:48 status unpacked libboost-thread1.62.0:armhf 1.62.0+dfsg-4
2018-01-18 15:47:48 status half-configured libboost-thread1.62.0:armhf 1.62.0+dfsg-4
2018-01-18 15:47:48 status installed libboost-thread1.62.0:armhf 1.62.0+dfsg-4
2018-01-18 15:47:48 configure libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1 <none>
2018-01-18 15:47:48 status unpacked libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:49 status half-configured libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:49 status installed libboost-system1.58.0:armhf 1.58.0+dfsg-5.1+rpi1+b1
2018-01-18 15:47:49 configure libv8-3.14.5:armhf 3.14.5.8-11 <none>
2018-01-18 15:47:49 status unpacked libv8-3.14.5:armhf 3.14.5.8-11
2018-01-18 15:47:49 status half-configured libv8-3.14.5:armhf 3.14.5.8-11
2018-01-18 15:47:49 status installed libv8-3.14.5:armhf 3.14.5.8-11
2018-01-18 15:47:49 trigproc libc-bin:armhf 2.24-11+deb9u1 <none>
2018-01-18 15:47:49 status half-configured libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:47:49 status installed libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:47:49 configure libsnappy1v5:armhf 1.1.3-3 <none>
2018-01-18 15:47:49 status triggers-pending libc-bin:armhf 2.24-11+deb9u1
2018-01-18 15:47:49 status unpacked libsnappy1v5:armhf 1.1.3-3
2018-01-18 15:47:49 status half-configured libsnappy1v5:armhf 1.1.3-3
